TIC,hostname,pl_name,sy_pnum,sy_snum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper_tess,pl_orbpererr1_tess,pl_orbpererr2_tess,pl_tranmid_tess,pl_tranmiderr1_tess,pl_tranmiderr2_tess,obrparams_tess
320798691,HAT-P-31,HAT-P-31 b,1.0,1.0,5.00542,9.1e-05,-9.1e-05,2459020.8383299997,0.00066,-0.00064,5.0052606,1.13e-05,-1.13e-05,2459010.827031,0.000646,-0.000646,0
321285788,K2-374,K2-374 b,2.0,1.0,4.521953,0.00032,-0.00040899999999999997,2458099.6869,0.004,-0.0032,,,,,,,0
321668398,WASP-150,WASP-150 b,1.0,1.0,5.644207,3e-06,-4e-06,2457217.2614,0.0004,-0.0004,5.6442004,9.5e-06,-9.5e-06,2459666.851803,0.002489,-0.002489,0
321669174,TOI-2081,TOI-2081 b,1.0,1.0,10.505339999999999,7e-05,-8e-05,2458685.8996,0.0029,-0.0028,10.5054091,9.91e-05,-9.91e-05,2459589.359675,0.005542,-0.005542,0
322307342,HATS-68,HATS-68 b,1.0,1.0,3.5862202000000005,4.7e-06,-4.7e-06,2457410.4086,0.0011,-0.0011,3.5862962,0.000153,-0.000153,2459063.655791,0.00119,-0.00119,0
322388624,CoRoT-26,CoRoT-26 b,1.0,1.0,4.20474,5e-05,-5e-05,2454573.6299,0.0008,-0.0008,,,,,,,0
323094535,CoRoT-22,CoRoT-22 b,1.0,1.0,9.755980000000001,0.00011,-0.00011,2454598.42014,0.00099,-0.0005099999999999999,,,,,,,0
32425577,K2-224,K2-224 b,2.0,1.0,4.47904,0.00116,-0.00132,2457585.6719,0.0135,-0.0111,,,,,,,0
32487566,WASP-26,WASP-26 b,1.0,2.0,2.7566,1e-05,-1e-05,2456631.49797,0.00022999999999999998,-0.00022999999999999998,2.7567395,0.0001044,-0.0001044,2459090.383107,0.00048499999999999997,-0.00048499999999999997,0
32499655,HATS-44,HATS-44 b,1.0,1.0,2.7439004000000002,3.2e-06,-3.2e-06,2456931.1138400002,0.00061,-0.00061,2.7439028999999997,4.2999999999999995e-06,-4.2999999999999995e-06,2459197.575826,0.001283,-0.001283,0
325335564,K2-49,K2-49 b,1.0,1.0,2.77065,0.00015,-0.00015,2456810.0203,0.0026,-0.0026,,,,,,,0
329148988,TOI-2285,TOI-2285 b,1.0,1.0,27.26955,0.00013000000000000002,-0.0001,2458747.1815,0.0017,-0.0021,27.269522100000003,0.0007111000000000001,-0.0007111000000000001,2458747.1831779997,0.003179,-0.003179,0
32949762,WASP-160 B,WASP-160 B b,1.0,2.0,3.7684952000000003,3.5000000000000004e-06,-3.5000000000000004e-06,2457383.6549400003,0.00021,-0.00021,3.7684981,6.6e-06,-6.6e-06,2459222.6810310003,0.00045700000000000005,-0.00045700000000000005,0
330621494,K2-332,K2-332 b,1.0,1.0,17.70632,6.3e-05,-6.3e-05,2457156.420746,0.00216,-0.002168,,,,,,,0
330687113,K2-334,K2-334 b,1.0,1.0,5.113981,6.1e-05,-6.2e-05,2458096.810228,0.00055,-0.000536,5.1138588,7.8e-06,-7.8e-06,2459574.716448,0.0021579999999999998,-0.0021579999999999998,0
330690135,K2-333,K2-333 b,1.0,1.0,14.759286999999999,0.00024300000000000002,-0.00023999999999999998,2458097.3959830003,0.000766,-0.000749,14.7565015,0.0016876999999999999,-0.0016876999999999999,2459558.6163939997,0.004438,-0.004438,0
332022997,K2-275,K2-275 b,2.0,1.0,3.2809626000000005,1.6e-06,-1.6e-06,2457142.133959,0.000337,-0.000335,3.2809597999999998,4.7e-06,-4.7e-06,2459550.358225,0.002875,-0.002875,0
332024125,K2-187,K2-187 b,4.0,1.0,0.7740100000000001,8.3e-05,-8.3e-05,2457184.4363700002,0.0016,-0.0018,,,,,,,0
332064670,55 Cnc,55 Cnc e,5.0,2.0,0.7365474,1.3e-06,-1.4e-06,2457063.2096,0.0006,-0.0004,0.7365458,1e-06,-1e-06,2459577.776735,0.00042800000000000005,-0.00042800000000000005,0
333473672,TOI-1422,TOI-1422 b,1.0,1.0,12.9972,0.0006,-0.0006,2458745.9205,0.0012,-0.0011,12.998439999999999,0.0033399999999999997,-0.0033399999999999997,2458745.9210900003,0.0059700000000000005,-0.0059700000000000005,0
333605244,K2-203,K2-203 b,1.0,1.0,9.695101,0.001285,-0.001334,2457396.63878,0.005765,-0.005843999999999999,,,,,,,0
333800257,K2-372,K2-372 b,1.0,1.0,9.844077,0.0005650000000000001,-0.000575,2457146.3287,0.0019,-0.0015,,,,,,,0
335102224,K2-191,K2-191 b,1.0,1.0,2.858646,0.000172,-0.000176,2457219.55703,0.002893,-0.002855,,,,,,,0
33521996,HATS-6,HATS-6 b,1.0,1.0,3.3252725,2.1000000000000002e-06,-2.1000000000000002e-06,2456643.74058,8.4e-05,-8.4e-05,3.3252703,1.8000000000000001e-06,-1.8000000000000001e-06,2459220.820401,0.000571,-0.000571,0
335322931,K2-318,K2-318 b,1.0,1.0,7.01,0.006999999999999999,-0.006999999999999999,2457997.194,,,,,,,,,0
33595516,TOI-849,TOI-849 b,1.0,1.0,0.76552414,2.62e-06,-2.79e-06,2458394.73768,0.00091,-0.00099,0.76566,0.00015,-0.00015,2458384.01956,0.00218,-0.00218,0
336128819,TOI-2136,TOI-2136 b,1.0,1.0,7.851928,1.8e-05,-1.6e-05,2459017.7043,0.0009,-0.0007,7.8519082,3.6700000000000004e-05,-3.6700000000000004e-05,2459394.593726,0.002156,-0.002156,0
336266673,Kepler-438,Kepler-438 b,1.0,1.0,35.23319,0.00025,-0.00029,2455673.0307,0.0044,-0.0032,,,,,,,0
336732544,HATS-62,HATS-62 b,1.0,1.0,3.2768837,3.3e-06,-3.3e-06,2455808.0515799997,0.00043,-0.00043,,,,,,,0
336732616,HATS-3,HATS-3 b,1.0,1.0,3.547851,5e-06,-5e-06,2456155.96734,0.00014,-0.00014,3.547854,0.000149,-0.000149,2458327.25256,0.000586,-0.000586,0
337607207,K2-185,K2-185 b,2.0,1.0,10.616384,6.9e-05,-7.4e-05,2457144.7270919997,0.005898,-0.0054659999999999995,,,,,,,0
337632006,EPIC 211822797,EPIC 211822797 b,1.0,1.0,21.1701963,6.620000000000001e-05,-6.42e-05,2457144.405257,0.002203,-0.0022530000000000002,,,,,,,0
339522221,HATS-35,HATS-35 b,1.0,1.0,1.8209993000000002,1.6e-06,-1.6e-06,2456981.80199,0.00041,-0.00041,1.8206900000000001,0.00016,-0.00016,2458655.29768,0.00125,-0.00125,0
339672028,TOI-481,TOI-481 b,1.0,1.0,10.33111,2e-05,-2e-05,2458511.6418,0.0002,-0.0002,10.3311564,4.8e-06,-4.8e-06,2459317.470427,0.000754,-0.000754,0
34068865,GJ 367,GJ 367 b,1.0,1.0,0.32196199999999997,1e-05,-1.2e-05,2458544.1348,0.0004,-0.0004,0.3219258,6.2e-06,-6.2e-06,2459304.837529,0.001074,-0.001074,0
341694238,POTS-1,POTS-1 b,1.0,1.0,3.1606296,1.57e-06,-1.57e-06,2454231.65488,0.00044,-0.00044,,,,,,,0
344657681,K2-214,K2-214 b,1.0,1.0,8.596802,0.001006,-0.0008470000000000001,2457396.59585,0.00414,-0.0052899999999999996,,,,,,,0
344661825,K2-205,K2-205 b,1.0,1.0,26.672263,0.0041600000000000005,-0.003676,2457413.4191400004,0.004527000000000001,-0.006106,,,,,,,0
345034874,K2-400,K2-400 b,1.0,1.0,3.865053,0.00018600000000000002,-0.000182,2457908.6234,0.0025,-0.0026,,,,,,,0
345063080,K2-401,K2-401 b,1.0,1.0,6.293099,0.000571,-0.0007070000000000001,2457906.9531,0.0067,-0.0048,,,,,,,0
346250894,HD 137496,HD 137496 b,2.0,1.0,1.62116,7.91e-05,-8.06e-05,2458039.1317,0.0028,-0.0029,,,,,,,0
346338552,HAT-P-1,HAT-P-1 b,1.0,2.0,4.46529976,5.5e-07,-5.5e-07,2453979.93202,0.00023999999999999998,-0.00023999999999999998,4.46491,0.0002,-0.0002,2458739.94268,0.00047999999999999996,-0.00047999999999999996,0
347329162,WASP-56,WASP-56 b,1.0,2.0,4.6171,3e-06,-3e-06,2455841.6093900003,0.00022999999999999998,-0.00022999999999999998,4.6170519,5.3e-06,-5.3e-06,2459659.915254,0.000675,-0.000675,0
347430350,WASP-14,WASP-14 b,1.0,3.0,2.24375,1e-05,-1e-05,2455643.7979200003,0.00011,-0.00011,2.2438471,3.96e-05,-3.96e-05,2459689.309412,0.000202,-0.000202,0
347812320,K2-349,K2-349 b,1.0,1.0,9.032178,0.000874,-0.000874,2457219.127431,0.003865,-0.003894,,,,,,,0
348835438,TOI-2669,TOI-2669 b,1.0,1.0,6.2034,0.0001,-0.0001,2458521.598,0.009000000000000001,-0.009000000000000001,6.2034438,9.63e-05,-9.63e-05,2459278.400611,0.007381,-0.007381,0
349445372,K2-157,K2-157 b,1.0,1.0,0.365261,0.00016999999999999999,-0.00016999999999999999,2457638.7224,0.0021,-0.0019,,,,,,,0
349445839,K2-161,K2-161 b,1.0,1.0,9.283188,0.002052,-0.0023,2457587.84755,0.007734,-0.007298000000000001,,,,,,,0
349456525,K2-160,K2-160 b,1.0,1.0,3.7058709999999997,7.4e-05,-7.6e-05,2457585.66638,0.0008150000000000001,-0.000786,,,,,,,0
349488688,HD 152843,HD 152843 b,2.0,1.0,11.6264,0.0022,-0.0025,2458994.2831,0.0024,-0.0029,,,,2459002.77016,0.0032340000000000003,-0.0032340000000000003,0
349827430,KELT-24,KELT-24 b,1.0,1.0,5.5514925999999996,8.1e-06,-8e-06,2458540.4775900003,0.00036,-0.00035,5.5514908,1e-06,-1e-06,2459628.570043,7.900000000000001e-05,-7.900000000000001e-05,0
350020859,HD 89345,HD 89345 b,1.0,1.0,11.8143,0.0002,-0.0002,2457913.8052,0.0011,-0.001,11.8141726,0.0007113,-0.0007113,2459556.003033,0.001644,-0.001644,0
35019000,EPIC 201238110,EPIC 201238110 b,1.0,1.0,28.1656,0.0027,-0.0028,2456852.6572,0.0023,-0.0023,,,,,,,0
35021200,K2-158,K2-158 c,2.0,1.0,5.90279,0.0019100000000000002,-0.00233,2457583.8828,0.0131,-0.012,,,,,,,0
35022727,HAT-P-25,HAT-P-25 b,1.0,1.0,3.65281514,7.6e-07,-7.5e-07,2457006.91299,0.00021,-0.00021,3.652821,3.5000000000000004e-06,-3.5000000000000004e-06,2459523.70294,0.000303,-0.000303,0
350293646,WASP-84,WASP-84 b,1.0,1.0,8.5234865,7.000000000000001e-06,-7.000000000000001e-06,2456286.10583,9e-05,-9e-05,8.5232419,0.00025499999999999996,-0.00025499999999999996,2459235.236768,0.000322,-0.000322,0
350618622,TOI-201,TOI-201 b,1.0,1.0,52.97818,4e-05,-4e-05,2458376.0519999997,0.0003,-0.0003,52.9782176,2.44e-05,-2.44e-05,2459329.659963,0.000231,-0.000231,0
35064295,K2-159,K2-159 b,1.0,1.0,12.42205,0.0018,-0.00182,2457586.5082,0.0074,-0.0077,,,,,,,0
350737935,Kepler-620,Kepler-620 b,1.0,1.0,12.91375431,4.951e-05,-4.951e-05,2455010.28248,0.0030600000000000002,-0.0030600000000000002,,,,,,,0
350738167,Kepler-1704,Kepler-1704 b,1.0,1.0,988.8811300000001,0.00091,-0.0009199999999999999,2455071.68459,0.00062,-0.00064,,,,,,,0
350738817,Kepler-572,Kepler-572 b,1.0,1.0,17.20523483,2.222e-05,-2.222e-05,2455008.0581099996,0.0010199999999999999,-0.0010199999999999999,,,,,,,0
350810559,Kepler-372,Kepler-372 b,3.0,1.0,6.849692,0.000134,-0.000134,2454967.6806900003,0.012740000000000001,-0.012740000000000001,,,,,,,0
350810590,Kepler-36,Kepler-36 b,2.0,1.0,13.86825,0.0005,-0.0005,2454974.6491400003,0.0032,-0.0032,,,,,,,0
350810654,Kepler-1089,Kepler-1089 b,1.0,1.0,5.13248562,9.48e-06,-9.48e-06,2454965.1593,0.0017399999999999998,-0.0017399999999999998,,,,,,,0
350811132,Kepler-1442,Kepler-1442 b,1.0,1.0,81.4162941,0.0002026,-0.0002026,2454993.8626599996,0.00203,-0.00203,,,,,,,0
350812580,Kepler-551,Kepler-551 b,1.0,1.0,12.3764661,1.298e-05,-1.298e-05,2455012.404747,0.000797,-0.000797,,,,,,,0
350813835,Kepler-668,Kepler-668 b,1.0,1.0,8.35390639,1.695e-05,-1.695e-05,2455004.63264,0.00156,-0.00156,,,,,,,0
350813882,Kepler-1596,Kepler-1596 b,1.0,1.0,66.373379,0.0014759999999999999,-0.0014759999999999999,2455007.0161,0.0145,-0.0145,,,,,,,0
350814607,Kepler-968,Kepler-968 b,3.0,1.0,3.69298373,3.61e-06,-3.61e-06,2454965.736952,0.00078,-0.00078,,,,,,,0
350814622,Kepler-4,Kepler-4 b,1.0,1.0,3.21346,0.00022,-0.00022,2454956.6127,0.0015,-0.0015,,,,,,,0
350987771,Kepler-1675,Kepler-1675 b,1.0,1.0,63.0382,,,2455002.11965,0.00279,-0.00279,,,,,,,0
351056774,Kepler-753,Kepler-753 b,1.0,1.0,5.74772501,8.38e-06,-8.38e-06,2454966.29818,0.0012,-0.0012,,,,,,,0
351057636,Kepler-1810,Kepler-1810 b,1.0,1.0,101.1330032,,,2455043.18316,0.00443,-0.00443,,,,,,,0
351060274,Kepler-1110,Kepler-1110 b,1.0,1.0,9.69312032,3.024e-05,-3.024e-05,2454967.5296400003,0.00285,-0.00285,,,,,,,0
351062058,Kepler-1553,Kepler-1553 b,1.0,1.0,4.24261881,2.781e-05,-2.781e-05,2454968.0310400003,0.00525,-0.00525,,,,,,,0
351063265,Kepler-331,Kepler-331 b,3.0,1.0,8.457496,2.4e-05,-2.4e-05,2454966.8695400003,0.00185,-0.00185,,,,,,,0
351070059,Kepler-1793,Kepler-1793 b,1.0,1.0,8.77999973,,,2454971.48383,0.00315,-0.00315,,,,,,,0
351072172,Kepler-996,Kepler-996 b,1.0,1.0,3.77059058,8.06e-06,-8.06e-06,2454966.39097,0.00168,-0.00168,,,,,,,0
351188824,Kepler-810,Kepler-810 b,1.0,1.0,4.59725385,2.999e-05,-2.999e-05,2454969.48067,0.005229999999999999,-0.005229999999999999,,,,,,,0
351189211,Kepler-1820,Kepler-1820 b,1.0,1.0,31.03249931,,,2454985.2694,0.00525,-0.00525,,,,,,,0
351190880,Kepler-1232,Kepler-1232 b,1.0,1.0,26.783918300000003,0.0001786,-0.0001786,2454973.75391,0.00557,-0.00557,,,,,,,0
351191396,Kepler-1941,Kepler-1941 b,1.0,1.0,31.33510017,,,2454969.9753799997,0.00808,-0.00808,,,,,,,0
351191596,Kepler-1519,Kepler-1519 b,1.0,1.0,240.79893969999998,0.0006117000000000001,-0.0006117000000000001,2455167.14185,0.00183,-0.00183,,,,,,,0
351192037,Kepler-535,Kepler-535 b,1.0,1.0,4.90332155,4.54e-06,-4.54e-06,2455005.900713,0.000768,-0.000768,,,,,,,0
351601843,TOI-1075,TOI-1075 b,1.0,1.0,0.6047328000000001,3.2e-06,-3.2e-06,2458654.2511,0.0008,-0.0008,0.6047427,7.1e-06,-7.1e-06,2458654.250006,0.0007480000000000001,-0.0007480000000000001,0
351766445,Kepler-1629,Kepler-1629 b,1.0,1.0,3.87595807,2.379e-05,-2.379e-05,2454967.84448,0.00543,-0.00543,,,,,,,0
351766517,Kepler-1286,Kepler-1286 b,1.0,1.0,11.25402929,6.812e-05,-6.812e-05,2454969.88902,0.00555,-0.00555,,,,,,,0
351766604,Kepler-1445,Kepler-1445 b,1.0,1.0,10.60052251,9.265e-05,-9.265e-05,2454965.98457,0.006959999999999999,-0.006959999999999999,,,,,,,0
351799800,Kepler-1835,Kepler-1835 b,1.0,1.0,11.96409988,,,2454966.15804,0.00512,-0.00512,,,,,,,0
351801933,Kepler-601,Kepler-601 b,1.0,1.0,5.37886844,7.27e-06,-7.27e-06,2455002.6151799997,0.00106,-0.00106,,,,,,,0
351803452,Kepler-961,Kepler-961 b,1.0,1.0,16.87727414,2.872e-05,-2.872e-05,2454971.6479,0.00141,-0.00141,,,,,,,0
351803495,Kepler-880,Kepler-880 b,1.0,1.0,7.71468975,1.918e-05,-1.918e-05,2454966.55478,0.00225,-0.00225,,,,,,,0
351803524,Kepler-1730,Kepler-1730 b,1.0,1.0,13.81019974,,,2454977.715992,0.001707,-0.001707,,,,,,,0
351804260,Kepler-1817,Kepler-1817 b,1.0,1.0,44.29919815,,,2454974.2788299997,0.00447,-0.00447,,,,,,,0
351898154,Kepler-311,Kepler-311 b,2.0,1.0,9.176092,5.6999999999999996e-05,-5.6999999999999996e-05,2454971.7174,0.00374,-0.00374,,,,,,,0
351908051,Kepler-811,Kepler-811 b,1.0,1.0,23.58447697,7.601e-05,-7.601e-05,2454978.9574599997,0.00251,-0.00251,,,,,,,0
351909600,Kepler-736,Kepler-736 b,1.0,1.0,3.60147201,5.43e-06,-5.43e-06,2455004.9909900003,0.00118,-0.00118,,,,,,,0
351909828,Kepler-838,Kepler-838 b,1.0,1.0,15.74957994,4.687e-05,-4.687e-05,2454983.24542,0.00231,-0.00231,,,,,,,0
351910733,Kepler-1067,Kepler-1067 b,2.0,1.0,0.76212926,2.73e-06,-2.73e-06,2454964.6200099997,0.00253,-0.00253,,,,,,,0
351911398,Kepler-1604,Kepler-1604 b,1.0,1.0,0.68368426,6.3e-07,-6.3e-07,2454964.660402,0.0007379999999999999,-0.0007379999999999999,,,,,,,0
352007758,Kepler-211,Kepler-211 b,2.0,1.0,4.138575,1e-05,-1e-05,2454965.01632,0.0013800000000000002,-0.0013800000000000002,,,,,,,0
352011765,Kepler-1460,Kepler-1460 b,1.0,1.0,29.963324699999998,0.0002186,-0.0002186,2454982.9419299997,0.006229999999999999,-0.006229999999999999,,,,,,,0
352011875,Kepler-91,Kepler-91 b,1.0,1.0,6.246580000000001,8e-05,-8e-05,2454969.3958,0.0002,-0.0002,,,,,,,0
352012126,Kepler-779,Kepler-779 b,1.0,2.0,7.09714223,2.921e-05,-2.921e-05,2454969.34344,0.0031100000000000004,-0.0031100000000000004,,,,,,,0
352012975,Kepler-649,Kepler-649 b,1.0,1.0,29.90722674,5.373e-05,-5.373e-05,2455008.2932700003,0.00133,-0.00133,,,,,,,0
352013543,Kepler-730,Kepler-730 c,2.0,1.0,2.85188338,,,2454965.1455,,,,,,,,,0
352013607,Kepler-1851,Kepler-1851 b,1.0,1.0,12.02289963,,,2454969.20687,0.0021,-0.0021,,,,,,,0
352013661,Kepler-1126,Kepler-1126 b,1.0,1.0,108.593329,0.001003,-0.001003,2455006.75102,0.00774,-0.00774,,,,,,,0
353459965,HAT-P-15,HAT-P-15 b,1.0,1.0,10.8635,2.7000000000000002e-05,-2.7000000000000002e-05,2454638.56094,0.00047999999999999996,-0.00047999999999999996,,,,,,,0
353475866,TOI-1693,TOI-1693 b,1.0,1.0,1.7666956999999999,5.400000000000001e-06,-5.400000000000001e-06,2458817.6827,0.0014,-0.0014,1.7666833999999998,1.91e-05,-1.91e-05,2459549.097296,0.001889,-0.001889,0
354469661,HAT-P-60,HAT-P-60 b,1.0,1.0,4.7947812999999995,2.4e-06,-2.4e-06,2458360.9402900003,0.00056,-0.00056,4.79539,0.00022999999999999998,-0.00022999999999999998,2458792.47078,0.00062,-0.00062,0
354619337,MASCARA-1,MASCARA-1 b,1.0,1.0,2.14878,8e-06,-8e-06,2457097.278,0.002,-0.002,,,,,,,0
35516889,WASP-19,WASP-19 b,1.0,1.0,0.78883852,7.5e-07,-8.2e-07,2456402.7128,0.0017,-0.0014,0.7888392,5e-07,-5e-07,2459304.062715,0.000145,-0.000145,0
355703913,HATS-34,HATS-34 b,1.0,1.0,2.1061607,4.7e-06,-4.7e-06,2456634.85732,0.00075,-0.00075,2.1061607,3.8e-06,-3.8e-06,2458326.10505,0.000465,-0.000465,0
355867695,TOI-1260,TOI-1260 b,2.0,1.0,3.12748,4.7e-05,-3.8e-05,2458684.0128,0.0016,-0.0024,3.1274447999999997,2.5e-05,-2.5e-05,2459634.760516,0.0039030000000000002,-0.0039030000000000002,0
356473034,XO-2 N,XO-2 N b,3.0,2.0,2.61586178,1.13e-05,-1.13e-05,2454508.7382900002,0.00014,-0.00016,2.6158577999999997,1.13e-05,-1.13e-05,2459601.81699,0.00059,-0.00059,0
358107516,TOI-2202,TOI-2202 b,2.0,1.0,11.9101,0.0022,-0.0036,2459363.5696880003,0.000984,-0.000984,11.9133145,3.9399999999999995e-05,-3.9399999999999995e-05,2459363.5696880003,0.000984,-0.000984,0
358516596,KELT-8,KELT-8 b,1.0,1.0,3.2440599999999997,0.00016,-0.00016,2459021.32978,0.00031,-0.00029,3.2440776000000002,3.2e-06,-3.2e-06,2459391.154184,0.00045700000000000005,-0.00045700000000000005,0
35857242,WASP-138,WASP-138 b,1.0,1.0,3.634433,5e-06,-5e-06,2457326.62183,0.000319,-0.000319,3.6344447,4.2000000000000004e-06,-4.2000000000000004e-06,2459169.279248,0.000597,-0.000597,0
360022783,Kepler-757,Kepler-757 b,1.0,1.0,1.02267882,2.44e-06,-2.44e-06,2454966.45544,0.0020399999999999997,-0.0020399999999999997,,,,,,,0
360023069,Kepler-1910,Kepler-1910 b,1.0,1.0,5.68876982,,,2454964.6645,0.0047,-0.0047,,,,,,,0
360023124,Kepler-1722,Kepler-1722 b,1.0,1.0,9.17856979,,,2455006.08806,0.00118,-0.00118,,,,,,,0
360023295,Kepler-1824,Kepler-1824 b,1.0,1.0,95.61100006,,,2454971.3566400004,0.00644,-0.00644,,,,,,,0
360156606,TOI-1227,TOI-1227 b,1.0,1.0,27.363970000000002,0.00011,-0.00011,2458617.4621,0.0016,-0.0016,27.363343,0.0001999,-0.0001999,2458617.476078,0.0031829999999999996,-0.0031829999999999996,0
360742636,HATS-33,HATS-33 b,1.0,1.0,2.5495551,6.1e-06,-6.1e-06,2456497.23181,0.0005,-0.0005,2.5495659,1.6e-06,-1.6e-06,2458654.1629959997,0.000139,-0.000139,0
36105482,CoRoT-24,CoRoT-24 b,2.0,1.0,5.1134,0.0006,-0.0006,2454789.611,0.006,-0.006,,,,,,,0
362249359,TOI-833,TOI-833 b,1.0,1.0,1.0418777,3.24e-05,-3.24e-05,2458597.256,0.001,-0.001,1.0418909,7.000000000000001e-06,-7.000000000000001e-06,2458544.1199919996,0.000709,-0.000709,0
363444743,K2-50,EPIC 201833600 c,2.0,1.0,3.9615099999999996,0.00045999999999999996,-0.0005099999999999999,2456852.6552,0.0025,-0.0025,,,,,,,0
363445121,K2-36,K2-36 b,2.0,1.0,1.422614,3.8e-05,-3.8e-05,2456810.8916,0.0013,-0.0013,,,,,,,0
363445338,K2-22,K2-22 b,1.0,2.0,0.381073,2.4e-05,-2.4e-05,2456846.94318,0.00031,-0.00036,,,,,,,0
363478257,K2-35,K2-35 b,2.0,1.0,2.3999639999999998,0.000198,-0.000204,2456810.5840000003,0.004,-0.004,,,,,,,0
363479723,K2-13,K2-13 b,1.0,1.0,39.91488,0.32477,-0.32477,2456812.525,0.0146,-0.0146,,,,,,,0
36352297,CoRoT-1,CoRoT-1 b,1.0,1.0,1.5089556999999998,6.4e-06,-6.4e-06,2454159.4532,0.0001,-0.0001,1.5089635000000001,8.900000000000001e-06,-8.900000000000001e-06,2459211.4788740003,0.001165,-0.001165,0
363548415,K2-27,K2-27 b,1.0,3.0,6.7713149999999995,8.499999999999999e-05,-8.499999999999999e-05,2456812.8448400004,0.00057,-0.00057,6.771341099999999,8.400000000000001e-06,-8.400000000000001e-06,2459575.5519439997,0.003368,-0.003368,0
363573185,K2-10,K2-10 b,1.0,1.0,19.3044,0.0012,-0.0012,2456819.5814,0.0021,-0.0021,,,,,,,0
363851359,HATS-54,HATS-54 b,1.0,1.0,2.5441827999999997,4.2999999999999995e-06,-4.2999999999999995e-06,2457780.01102,0.0008900000000000001,-0.0008900000000000001,2.54317,0.00078,-0.00078,2458599.2381,0.00385,-0.00385,0
36440357,CoRoT-4,CoRoT-4 b,1.0,1.0,9.20205,0.00037,-0.00037,2454141.36416,0.0008900000000000001,-0.0008900000000000001,9.2016496,3.14e-05,-3.14e-05,2459211.46641,0.004181,-0.004181,0
365007485,K2-403,K2-403 b,1.0,1.0,33.589979,0.000768,-0.000768,2457908.9613,0.0014,-0.0011,,,,,,,0
36592530,WASP-75,WASP-75 b,1.0,2.0,2.484193,3e-06,-3e-06,2456016.2669,0.0003,-0.0003,2.483931,0.0001356,-0.0001356,2459449.428977,0.0008060000000000001,-0.0008060000000000001,0
366410512,K2-98,K2-98 b,1.0,1.0,10.136448,0.000609,-0.000591,2457145.9823,0.0022,-0.00214,10.1367351,1.1599999999999999e-05,-1.1599999999999999e-05,2459558.523759,0.00237,-0.00237,0
366411016,K2-180,K2-180 b,1.0,1.0,8.8656511,1.51e-05,-1.52e-05,2457143.395951,0.001231,-0.0011970000000000001,8.8648375,0.00010090000000000001,-0.00010090000000000001,2459235.71507,0.002838,-0.002838,0
366443426,HIP 41378,HIP 41378 b,5.0,1.0,15.572098,1.8e-05,-1.9e-05,2457152.2818,0.0012,-0.0012,15.571992100000001,2.6700000000000002e-05,-2.6700000000000002e-05,2459550.369653,0.003489,-0.003489,0
366484980,K2-330,K2-330 b,1.0,1.0,13.774798,2.8000000000000003e-05,-2.8000000000000003e-05,2457151.064162,0.001517,-0.001464,13.7748217,1.76e-05,-1.76e-05,2459575.434353,0.002419,-0.002419,0
366528389,K2-181,K2-181 b,1.0,1.0,6.8942559999999995,0.000704,-0.000722,2457143.79263,0.00402,-0.004229999999999999,,,,,,,0
366568760,K2-97,K2-97 b,1.0,1.0,8.406725999999999,0.0018629999999999999,-0.001827,2457142.04977,0.008879999999999999,-0.00854,8.407169,3.2e-05,-3.2e-05,2459546.4980900004,0.006811,-0.006811,0
366576758,K2-114,K2-114 b,1.0,1.0,11.3909311,3.4e-06,-3.4e-06,2457664.30683,0.00016,-0.00016999999999999999,11.3909556,2.61e-05,-2.61e-05,2459532.4142549997,0.003633,-0.003633,0
366622912,K2-371,K2-371 b,1.0,1.0,3.114905,9e-06,-9e-06,2457141.4176,0.0001,-0.0001,,,,,,,0
366631954,K2-182,K2-182 b,1.0,1.0,4.7369683,2.3e-06,-2.3e-06,2457719.11517,0.00028,-0.00028,4.7369675,2e-06,-2e-06,2459576.006652,0.000884,-0.000884,0
366683184,K2-14,K2-14 b,1.0,1.0,8.36802,0.00018999999999999998,-0.00018999999999999998,2456811.4513,0.0013,-0.0013,,,,,,,0
366696612,K2-15,K2-15 b,1.0,1.0,11.8104,0.0020399999999999997,-0.0020399999999999997,2456811.8509,0.0076,-0.0076,,,,,,,0
36724087,LTT 3780,LTT 3780 b,2.0,2.0,0.7684479999999999,5.5e-05,-5.3e-05,2458543.9115,0.0011,-0.0011,0.7683904,9.6e-06,-9.6e-06,2458543.906648,0.0007480000000000001,-0.0007480000000000001,0
36734222,WASP-43,WASP-43 b,1.0,1.0,0.813475,1e-06,-1e-06,2455528.86774,0.00014,-0.00014,0.8134736,3e-07,-3e-07,2459279.797452,6.7e-05,-6.7e-05,0
367366318,KELT-7,KELT-7 b,1.0,1.0,2.73477,4e-06,-4e-06,2458827.45748,9e-05,-8e-05,2.7347645000000003,8e-07,-8e-07,2459546.700984,6.2e-05,-6.2e-05,0
368739874,NGTS-5,NGTS-5 b,1.0,1.0,3.3569866000000004,2.6e-06,-2.6e-06,2457740.35262,0.00026000000000000003,-0.00026000000000000003,,,,,,,0
368805700,WASP-37,WASP-37 b,1.0,1.0,3.5774690000000002,1.1e-05,-1.1e-05,2455338.6188,0.0006,-0.0006,3.5771891000000005,0.0002832,-0.0002832,2459695.989749,0.001042,-0.001042,0
