"istart","istop","cstart","cstop","tstart","tstop","ed_rec","ed_rec_err","ampl_rec","dur","phase","total_n_valid_data_points","ID","TIC","qcs","mission","tstamp","lc_n","w","mask_pos_outliers_sigma","real","note"
24500,24504,1507270,1507274,1143.4119124650897,1143.4146370451854,1.8164258276962215,0.0733053365046044,0.009581883335167296,0.0027245800956734456,0.5920351900056936,39984,Kepler-5,268823307,12,Kepler,2022_07_31,2,123.0,2.5
,,,,,,,,,,-1,32946,Kepler-5,268823307,12,Kepler,2022_07_31,2,123.0,2.5,-1
,,,,,,,,,,-1,45187,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5,-1
42382,42385,1388389,1388392,1062.442364151706,1062.4444074554922,0.3264968360941526,0.052345946384086746,0.0022757652695137853,0.0020433037861948833,0.7738497659832174,43543,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
42420,42435,1388427,1388442,1062.4682455333023,1062.4784618523918,1.4224971332630345,0.09801615390390235,0.0026090193088477154,0.010216319089522585,0.781143448319294,43543,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
42473,42477,1388480,1388484,1062.5043431340455,1062.5070676057585,0.46868927860129217,0.04879611171714531,0.002506155025505441,0.0027244717130088247,0.7913161831841774,43543,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
42485,42496,1388492,1388503,1062.5125162492914,1062.5200080965587,1.03282381903204,0.08443044155964292,0.0021615772833674107,0.007491847267374396,0.7936194646406902,43543,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
42531,42537,1388538,1388544,1062.5438462743696,1062.5479327819921,0.5649226090166989,0.0655286741499706,0.0021298461156322723,0.0040865076225600205,0.802448639762266,43543,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
42563,42568,1388570,1388575,1062.5656410483425,1062.5690465880398,0.6674752114918012,0.0669044456251545,0.002563892788949307,0.0034055396972689778,0.808590667279382,43543,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
42584,42592,1388591,1388599,1062.5799439749971,1062.585392718538,0.8342874939971121,0.0859309910628898,0.002304559330286171,0.005448743540910073,0.8126214027757506,43543,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
42604,42607,1388611,1388614,1062.593565733725,1062.595609037562,0.41108567458559553,0.05171097052580555,0.0025599032353709195,0.0020433038371265866,0.8164601770177624,43543,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
42612,42626,1388619,1388633,1062.5990143771996,1062.6085497283057,1.6639508882714127,0.11126921862696092,0.0030496636349199857,0.009535351106023882,0.8179956698012111,43543,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
42635,42638,1388642,1388645,1062.6146795397726,1062.6167227435508,0.35061714856438525,0.0547491665623929,0.0025424705367376177,0.0020432037781574763,0.8224102996433387,43543,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
42651,42654,1388658,1388661,1062.62557692673,1062.6276201305664,0.3526568278726822,0.05882680399610777,0.002302678003021308,0.0020432038363651372,0.8254813133936949,43543,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
42663,42669,1388670,1388676,1062.6337498419743,1062.637836349597,0.7505304066518443,0.06851415677967174,0.0027679012340933173,0.0040865076225600205,0.8277845384873906,43543,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
42675,42758,1388682,1388765,1062.6419230571628,1062.6984532958522,9.20523787760426,0.2007622489552377,0.0031962137210561625,0.05653023868944729,0.8300878481089083,43543,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
42763,43436,1388770,1389443,1062.7018587354905,1063.160231054535,137.00360600275144,0.21255465516093974,0.006768955207791194,0.4583723190444289,0.8469784378440006,43543,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
21994,21997,1416425,1416428,1081.5373399000964,1081.5393831086476,0.551510189366376,0.06465571451087442,0.00373008637807537,0.0020432085511856712,0.15504191006690554,46311,Kepler-5,268823307,11,Kepler,2022_07_31,3,123.0,2.5
,,,,,,,,,,-1,43978,Kepler-5,268823307,10,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,45006,Kepler-5,268823307,10,Kepler,2022_07_31,4,123.0,2.5,-1
5587,5593,1258379,1258387,973.892647510962,973.8980964939619,3.670127123631522,0.10837477831298284,0.014943730176634862,0.005448982999951113,0.8194824063821339,44061,Kepler-5,268823307,10,Kepler,2022_07_31,4,123.0,2.5
11815,11818,1264664,1264667,978.1734674113904,978.1755107985882,3.7503638104259593,0.05310335504170676,0.050298962356684074,0.0020433871977729723,0.025868563765159745,44061,Kepler-5,268823307,10,Kepler,2022_07_31,4,123.0,2.5
,,,,,,,,,,-1,18322,Kepler-5,268823307,41,TESS,2022_07_31,12,61.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-718,268924036,41,TESS,2022_07_31,1,61.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-1929,269029175,41,TESS,2022_07_31,1,61.0,2.5,-1
12850,12855,1311365,1311370,1009.9818103809594,1009.9852157948117,1.2165573980850821,0.049594057616079205,0.009643638720043812,0.003405413852306083,0.7143699301103384,45188,Kepler-999,269032792,11,Kepler,2022_07_31,1,123.0,2.5
,,,,,,,,,,-1,43543,Kepler-999,269032792,11,Kepler,2022_07_31,1,123.0,2.5,-1
21994,21998,1416425,1416429,1081.537490413284,1081.540214697532,0.6674508603458108,0.04453654061293689,0.004687175478562899,0.0027242842479608953,0.6565240558649514,46311,Kepler-999,269032792,11,Kepler,2022_07_31,1,123.0,2.5
,,,,,,,,,,-1,18322,Kepler-999,269032792,41,TESS,2022_07_31,2,61.0,2.5,-1
,,,,,,,,,,-1,6151,Kepler-462,269263577,17,Kepler,2022_07_31,2,123.0,2.5,-1
,,,,,,,,,,-1,34037,Kepler-462,269263577,12,Kepler,2022_07_31,3,123.0,2.5,-1
24500,24503,1507270,1507273,1143.4118866689678,1143.4139300531315,1.3352118361005443,0.02960139998987424,0.011207627132558073,0.002043384163698647,0.7236854079512797,39984,Kepler-462,269263577,12,Kepler,2022_07_31,3,123.0,2.5
,,,,,,,,,,-1,32946,Kepler-462,269263577,12,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,45187,Kepler-462,269263577,11,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,43543,Kepler-462,269263577,11,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,46311,Kepler-462,269263577,11,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,16439,Kepler-462,269263577,15,TESS,2022_07_31,11,61.0,2.5,-1
,,,,,,,,,,-1,18424,Kepler-462,269263577,14,TESS,2022_07_31,12,59.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-462,269263577,41,TESS,2022_07_31,13,61.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-548,269269546,41,TESS,2022_07_31,1,61.0,2.5,-1
,,,,,,,,,,-1,43978,Kepler-267,269357457,10,Kepler,2022_07_31,2,123.0,2.5,-1
,,,,,,,,,,-1,45006,Kepler-267,269357457,10,Kepler,2022_07_31,2,123.0,2.5,-1
5587,5592,1258379,1258385,973.8924050876958,973.8964917867634,12.5963541744865,0.5581561379157359,0.04616105141324289,0.004086699067556765,0.17638135466160848,44064,Kepler-267,269357457,10,Kepler,2022_07_31,2,123.0,2.5
,,,,,,,,,,-1,34037,Kepler-267,269357457,12,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,39984,Kepler-267,269357457,12,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,32946,Kepler-267,269357457,12,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,7622,Kepler-267,269357457,16,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,52753,Kepler-267,269357457,16,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,46463,Kepler-267,269357457,16,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,6151,Kepler-267,269357457,17,Kepler,2022_07_31,5,123.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-267,269357457,41,TESS,2022_07_31,6,61.0,2.5,-1
,,,,,,,,,,-1,109962,HD 191939,269701147,41,TESS,2022_07_31,1,359.0,2.5,-1
,,,,,,,,,,-1,68455,HD 191939,269701147,51,TESS,2022_07_31,2,359.0,2.5,-1
,,,,,,,,,,-1,82643,HD 191939,269701147,49,TESS,2022_07_31,3,361.0,2.5,-1
21950,21953,5994069,5994072,2614.969667251011,2614.9703616821666,0.5334989226364608,0.025257487147423797,0.01707472433507573,0.0006944311558072513,0.3040858182798347,96147,HD 191939,269701147,48,TESS,2022_07_31,4,361.0,2.5
93151,93154,6081864,6081867,2635.292237121317,2635.292931556316,0.2690644598619436,0.027642386571671115,0.0065769134195059475,0.0006944349988771137,0.5925887692314739,96147,HD 191939,269701147,48,TESS,2022_07_31,4,361.0,2.5
64854,64857,6511758,6511761,2734.8049411704965,2734.805635626669,0.48039670235281695,0.027444365530383152,0.014751610239723156,0.0006944561723685183,0.7986083980025336,100543,HD 191939,269701147,52,TESS,2022_07_31,5,359.0,2.5
85208,85211,6532155,6532158,2739.5265545805655,2739.5272490383104,0.2768193287430766,0.028146578163702307,0.00578125967101939,0.0006944577448848577,0.33030425591584966,100543,HD 191939,269701147,52,TESS,2022_07_31,5,359.0,2.5
91595,91598,6538542,6538545,2741.0050555700686,2741.005750028163,0.508114775830145,0.02888930901112393,0.014487667291170014,0.0006944580945855705,0.49679667784161097,100543,HD 191939,269701147,52,TESS,2022_07_31,5,359.0,2.5
,,,,,,,,,,-1,13593,HD 191939,269701147,15,TESS,2022_07_31,6,59.0,2.5,-1
,,,,,,,,,,-1,18217,HD 191939,269701147,24,TESS,2022_07_31,7,59.0,2.5,-1
,,,,,,,,,,-1,16198,HD 191939,269701147,22,TESS,2022_07_31,8,61.0,2.5,-1
,,,,,,,,,,-1,18301,HD 191939,269701147,21,TESS,2022_07_31,9,61.0,2.5,-1
,,,,,,,,,,-1,16571,HD 191939,269701147,19,TESS,2022_07_31,10,61.0,2.5,-1
,,,,,,,,,,-1,14645,HD 191939,269701147,18,TESS,2022_07_31,11,61.0,2.5,-1
,,,,,,,,,,-1,14793,HD 191939,269701147,17,TESS,2022_07_31,12,61.0,2.5,-1
,,,,,,,,,,-1,12868,HD 191939,269701147,16,TESS,2022_07_31,13,59.0,2.5,-1
,,,,,,,,,,-1,17245,HD 191939,269701147,25,TESS,2022_07_31,14,59.0,2.5,-1
,,,,,,,,,,-1,46805,Kepler-231,27006192,13,Kepler,2022_07_31,1,123.0,2.5,-1
,,,,,,,,,,-1,42289,Kepler-231,27006192,13,Kepler,2022_07_31,1,123.0,2.5,-1
,,,,,,,,,,-1,39121,Kepler-231,27006192,13,Kepler,2022_07_31,1,123.0,2.5,-1
,,,,,,,,,,-1,34812,Kepler-231,27006192,14,Kepler,2022_07_31,2,125.0,2.5,-1
,,,,,,,,,,-1,44149,Kepler-231,27006192,14,Kepler,2022_07_31,2,123.0,2.5,-1
487,496,1792218,1792228,1337.500348112946,1337.5071593243556,17.062987303489,0.4481174145727416,0.05180610191360979,0.006811211409512907,0.3428394269440261,49956,Kepler-231,27006192,14,Kepler,2022_07_31,2,123.0,2.5
,,,,,,,,,,-1,44875,Kepler-231,27006192,15,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,35655,Kepler-231,27006192,15,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,51068,Kepler-231,27006192,15,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,7622,Kepler-231,27006192,16,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,52751,Kepler-231,27006192,16,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,46462,Kepler-231,27006192,16,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,32600,Kepler-231,27006192,17,Kepler,2022_07_31,5,123.0,2.5,-1
,,,,,,,,,,-1,6151,Kepler-231,27006192,17,Kepler,2022_07_31,5,123.0,2.5,-1
,,,,,,,,,,-1,44875,Kepler-675,27006665,15,Kepler,2022_07_31,1,123.0,2.5,-1
,,,,,,,,,,-1,35655,Kepler-675,27006665,15,Kepler,2022_07_31,1,123.0,2.5,-1
,,,,,,,,,,-1,51068,Kepler-675,27006665,15,Kepler,2022_07_31,1,123.0,2.5,-1
,,,,,,,,,,-1,45183,Kepler-114,27011135,11,Kepler,2022_07_31,2,123.0,2.5,-1
,,,,,,,,,,-1,43543,Kepler-114,27011135,11,Kepler,2022_07_31,2,123.0,2.5,-1
,,,,,,,,,,-1,46311,Kepler-114,27011135,11,Kepler,2022_07_31,2,123.0,2.5,-1
,,,,,,,,,,-1,34037,Kepler-114,27011135,12,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,39984,Kepler-114,27011135,12,Kepler,2022_07_31,3,123.0,2.5,-1
32344,32347,1563368,1563371,1181.622198858422,1181.6242421993957,1.29431231109782,0.09795355846773056,0.011855569764664509,0.0020433409736142494,0.7203840338407579,32946,Kepler-114,27011135,12,Kepler,2022_07_31,3,123.0,2.5
,,,,,,,,,,-1,46806,Kepler-114,27011135,13,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,42289,Kepler-114,27011135,13,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,39121,Kepler-114,27011135,13,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,43978,Kepler-114,27011135,10,Kepler,2022_07_31,5,123.0,2.5,-1
,,,,,,,,,,-1,45006,Kepler-114,27011135,10,Kepler,2022_07_31,5,123.0,2.5,-1
5587,5591,1258379,1258386,973.8921253295703,973.8968931062846,4.2672755925530375,0.19330098923145622,0.01260376890786774,0.00476777671428863,0.6841285163826425,44061,Kepler-114,27011135,10,Kepler,2022_07_31,5,123.0,2.5
11813,11817,1264663,1264667,978.1722578419431,978.1749823216887,0.966074620629318,0.10099623808776832,0.005541569769807797,0.002724479745666031,0.5090474893696572,44061,Kepler-114,27011135,10,Kepler,2022_07_31,5,123.0,2.5
,,,,,,,,,,-1,34812,Kepler-114,27011135,14,Kepler,2022_07_31,6,125.0,2.5,-1
24818,24822,1771089,1771094,1323.1090811033864,1323.1124866334212,1.3184577978621832,0.12032474769965769,0.006674061223340244,0.003405530034797266,0.9894494787203111,44150,Kepler-114,27011135,14,Kepler,2022_07_31,6,123.0,2.5
488,498,1792219,1792229,1337.5012157851452,1337.5080269874743,3.666078873500177,0.14005782463455138,0.011309546370766643,0.006811202329117805,0.7632759727475934,49958,Kepler-114,27011135,14,Kepler,2022_07_31,6,123.0,2.5
,,,,,,,,,,-1,44875,Kepler-114,27011135,15,Kepler,2022_07_31,7,123.0,2.5,-1
,,,,,,,,,,-1,35656,Kepler-114,27011135,15,Kepler,2022_07_31,7,123.0,2.5,-1
,,,,,,,,,,-1,51070,Kepler-114,27011135,15,Kepler,2022_07_31,7,123.0,2.5,-1
,,,,,,,,,,-1,7622,Kepler-114,27011135,16,Kepler,2022_07_31,8,123.0,2.5,-1
,,,,,,,,,,-1,52752,Kepler-114,27011135,16,Kepler,2022_07_31,8,123.0,2.5,-1
,,,,,,,,,,-1,46462,Kepler-114,27011135,16,Kepler,2022_07_31,8,123.0,2.5,-1
,,,,,,,,,,-1,18362,Kepler-114,27011135,40,TESS,2022_07_31,15,59.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-114,27011135,41,TESS,2022_07_31,16,61.0,2.5,-1
51788,51791,4026722,4026725,2159.571577206413,2159.5722716375158,5.446066203361903,0.10948478075688413,0.11095644186185871,0.0006944311026018113,0.31807232854606576,96573,WASP-156,270380593,31,TESS,2022_07_31,1,361.0,2.5
,,,,,,,,,,-1,14840,WASP-156,270380593,04,TESS,2022_07_31,2,61.0,2.5,-1
,,,,,,,,,,-1,12954,WASP-156,270380593,42,TESS,2022_07_31,3,59.0,2.5,-1
,,,,,,,,,,-1,14739,WASP-156,270380593,43,TESS,2022_07_31,4,59.0,2.5,-1
,,,,,,,,,,-1,16302,K2-291,27039476,43,TESS,2022_07_31,1,59.0,2.5,-1
,,,,,,,,,,-1,101427,HAT-P-42,270468559,34,TESS,2022_07_31,1,361.0,2.5,-1
,,,,,,,,,,-1,12899,HAT-P-42,270468559,08,TESS,2022_07_31,2,61.0,2.5,-1
,,,,,,,,,,-1,15488,HAT-P-42,270468559,44,TESS,2022_07_31,3,59.0,2.5,-1
,,,,,,,,,,-1,16235,HAT-P-42,270468559,45,TESS,2022_07_31,4,59.0,2.5,-1
,,,,,,,,,,-1,16643,HAT-P-42,270468559,46,TESS,2022_07_31,5,59.0,2.5,-1
,,,,,,,,,,-1,34037,Kepler-395,270520765,12,Kepler,2022_07_31,1,123.0,2.5,-1
,,,,,,,,,,-1,39984,Kepler-395,270520765,12,Kepler,2022_07_31,1,123.0,2.5,-1
29545,29548,1560555,1560558,1179.7060215638703,1179.7080650126518,3.5814465563046256,0.2936049052240717,0.02928285154231025,0.0020434487814782187,0.9250750620702181,32946,Kepler-395,270520765,12,Kepler,2022_07_31,1,123.0,2.5
,,,,,,,,,,-1,34812,Kepler-395,270520765,14,Kepler,2022_07_31,2,125.0,2.5,-1
24818,24821,1771090,1771093,1323.1100931835535,1323.1121365979925,8.323232281835645,0.2621436404219254,0.07292522799441148,0.00204341443895828,0.25354656313965873,44150,Kepler-395,270520765,14,Kepler,2022_07_31,2,123.0,2.5
487,499,1792218,1792230,1337.500832047248,1337.5090055265246,21.471541703148247,0.48548245513034693,0.055730929002253626,0.008173479276592843,0.2935285634121745,49958,Kepler-395,270520765,14,Kepler,2022_07_31,2,123.0,2.5
,,,,,,,,,,-1,44875,Kepler-395,270520765,15,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,35655,Kepler-395,270520765,15,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,51069,Kepler-395,270520765,15,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,7621,Kepler-395,270520765,16,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,52751,Kepler-395,270520765,16,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,46463,Kepler-395,270520765,16,Kepler,2022_07_31,4,123.0,2.5,-1
,,,,,,,,,,-1,32600,Kepler-395,270520765,17,Kepler,2022_07_31,5,123.0,2.5,-1
,,,,,,,,,,-1,6151,Kepler-395,270520765,17,Kepler,2022_07_31,5,123.0,2.5,-1
,,,,,,,,,,-1,7622,Kepler-81,270611154,16,Kepler,2022_07_31,2,123.0,2.5,-1
,,,,,,,,,,-1,52751,Kepler-81,270611154,16,Kepler,2022_07_31,2,123.0,2.5,-1
,,,,,,,,,,-1,46462,Kepler-81,270611154,16,Kepler,2022_07_31,2,123.0,2.5,-1
,,,,,,,,,,-1,44875,Kepler-81,270611154,15,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,35655,Kepler-81,270611154,15,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,51069,Kepler-81,270611154,15,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,34811,Kepler-81,270611154,14,Kepler,2022_07_31,4,125.0,2.5,-1
24823,24827,1771096,1771100,1323.114376371428,1323.1171009886602,5.116743631798888,0.21324149654083005,0.02449701070184962,0.0027246172321611084,0.4771177786160265,44149,Kepler-81,270611154,14,Kepler,2022_07_31,4,123.0,2.5
488,498,1792219,1792229,1337.5016943100927,1337.5085054828523,12.332490412995035,0.27666157200368985,0.042023513316570726,0.006811172759626061,0.8931241495084927,49958,Kepler-81,270611154,14,Kepler,2022_07_31,4,123.0,2.5
,,,,,,,,,,-1,32600,Kepler-81,270611154,17,Kepler,2022_07_31,5,123.0,2.5,-1
,,,,,,,,,,-1,6151,Kepler-81,270611154,17,Kepler,2022_07_31,5,123.0,2.5,-1
,,,,,,,,,,-1,46806,Kepler-81,270611154,13,Kepler,2022_07_31,6,123.0,2.5,-1
,,,,,,,,,,-1,42289,Kepler-81,270611154,13,Kepler,2022_07_31,6,123.0,2.5,-1
,,,,,,,,,,-1,39121,Kepler-81,270611154,13,Kepler,2022_07_31,6,123.0,2.5,-1
,,,,,,,,,,-1,43978,Kepler-81,270611154,10,Kepler,2022_07_31,7,123.0,2.5,-1
,,,,,,,,,,-1,45006,Kepler-81,270611154,10,Kepler,2022_07_31,7,123.0,2.5,-1
5587,5593,1258379,1258387,973.8925606560515,973.8980096001687,14.300791924342876,0.2560313668278261,0.04693469929696814,0.005448944117233623,0.8336558616762154,44062,Kepler-81,270611154,10,Kepler,2022_07_31,7,123.0,2.5
,,,,,,,,,,-1,7621,Kepler-57,270615136,16,Kepler,2022_07_31,2,123.0,2.5,-1
,,,,,,,,,,-1,52751,Kepler-57,270615136,16,Kepler,2022_07_31,2,123.0,2.5,-1
,,,,,,,,,,-1,46463,Kepler-57,270615136,16,Kepler,2022_07_31,2,123.0,2.5,-1
,,,,,,,,,,-1,44875,Kepler-57,270615136,15,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,35655,Kepler-57,270615136,15,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,51069,Kepler-57,270615136,15,Kepler,2022_07_31,3,123.0,2.5,-1
,,,,,,,,,,-1,34812,Kepler-57,270615136,14,Kepler,2022_07_31,4,125.0,2.5,-1
24818,24821,1771090,1771093,1323.1101398474711,1323.11218326191,2.91513254858804,0.11571495795674318,0.025532603345854277,0.00204341443895828,0.7526028479004021,44150,Kepler-57,270615136,14,Kepler,2022_07_31,4,123.0,2.5
489,498,1792220,1792229,1337.5022394949701,1337.5083695784415,6.075342955209274,0.21610214732190972,0.02079096141321224,0.006130083471362013,0.2646113676378915,49958,Kepler-57,270615136,14,Kepler,2022_07_31,4,123.0,2.5
,,,,,,,,,,-1,7621,Kepler-57,270615136,16,Kepler,2022_08_01,2,123.0,2.5,-1
,,,,,,,,,,-1,52751,Kepler-57,270615136,16,Kepler,2022_08_01,2,123.0,2.5,-1
,,,,,,,,,,-1,46463,Kepler-57,270615136,16,Kepler,2022_08_01,2,123.0,2.5,-1
,,,,,,,,,,-1,44875,Kepler-57,270615136,15,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,35655,Kepler-57,270615136,15,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,51069,Kepler-57,270615136,15,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,34812,Kepler-57,270615136,14,Kepler,2022_08_01,4,125.0,2.5,-1
24818,24821,1771090,1771093,1323.1101398474711,1323.11218326191,2.91513254858804,0.11571495795674318,0.025532603345854277,0.00204341443895828,0.7526028479004021,44150,Kepler-57,270615136,14,Kepler,2022_08_01,4,123.0,2.5
489,498,1792220,1792229,1337.5022394949701,1337.5083695784415,6.075342955209274,0.21610214732190972,0.02079096141321224,0.006130083471362013,0.2646113676378915,49958,Kepler-57,270615136,14,Kepler,2022_08_01,4,123.0,2.5
,,,,,,,,,,-1,32600,Kepler-57,270615136,17,Kepler,2022_08_01,5,123.0,2.5,-1
,,,,,,,,,,-1,6151,Kepler-57,270615136,17,Kepler,2022_08_01,5,123.0,2.5,-1
,,,,,,,,,,-1,46805,Kepler-57,270615136,13,Kepler,2022_08_01,6,123.0,2.5,-1
,,,,,,,,,,-1,42289,Kepler-57,270615136,13,Kepler,2022_08_01,6,123.0,2.5,-1
,,,,,,,,,,-1,39121,Kepler-57,270615136,13,Kepler,2022_08_01,6,123.0,2.5,-1
,,,,,,,,,,-1,45181,Kepler-57,270615136,11,Kepler,2022_08_01,7,123.0,2.5,-1
,,,,,,,,,,-1,43543,Kepler-57,270615136,11,Kepler,2022_08_01,7,123.0,2.5,-1
21994,21997,1416425,1416428,1081.5370735929682,1081.5391168130736,1.614777965437649,0.1274173068800846,0.011993705391441845,0.0020432201054063626,0.5882477201985042,46311,Kepler-57,270615136,11,Kepler,2022_08_01,7,123.0,2.5
,,,,,,,,,,-1,43978,Kepler-57,270615136,10,Kepler,2022_08_01,8,123.0,2.5,-1
,,,,,,,,,,-1,45006,Kepler-57,270615136,10,Kepler,2022_08_01,8,123.0,2.5,-1
5587,5591,1258379,1258385,973.8924376923678,973.8965243572093,8.444684941128239,0.18434653010129162,0.03386124701201898,0.004086664841452148,0.7998673511577484,44062,Kepler-57,270615136,10,Kepler,2022_08_01,8,123.0,2.5
15933,15938,1458730,1458735,1110.3511057590586,1110.3545112774518,0.13124786356519128,0.012708847270348765,0.0005323459858681545,0.0034055183932650834,0.5048028341598374,34037,Kepler-409,270619260,12,Kepler,2022_08_01,2,123.0,2.5
15945,15952,1458742,1458749,1110.3592789632457,1110.3640467490404,0.1413732337713171,0.014943388238630818,0.00048783475743530147,0.004767785794683732,0.5049213578521966,34037,Kepler-409,270619260,12,Kepler,2022_08_01,2,123.0,2.5
24542,24546,1467430,1467434,1116.2767197233625,1116.2794441678343,0.18138604933304914,0.008517910045064019,0.0018452777121076291,0.0027244444718235172,0.5907331046461585,34037,Kepler-409,270619260,12,Kepler,2022_08_01,2,123.0,2.5
,,,,,,,,,,-1,39984,Kepler-409,270619260,12,Kepler,2022_08_01,2,123.0,2.5,-1
28316,28319,1559326,1559329,1178.8689788448391,1178.8710221875663,0.09552578344723274,0.011656126944019043,0.0006391555277127647,0.0020433427271200344,0.49841453463114466,32946,Kepler-409,270619260,12,Kepler,2022_08_01,2,123.0,2.5
32348,32353,1563372,1563377,1181.6248509284196,1181.6282566047812,0.18460270092040432,0.012534626674113307,0.0009487051588459305,0.003405676361580845,0.5383788041556764,32946,Kepler-409,270619260,12,Kepler,2022_08_01,2,123.0,2.5
,,,,,,,,,,-1,46806,Kepler-409,270619260,13,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,42289,Kepler-409,270619260,13,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,39121,Kepler-409,270619260,13,Kepler,2022_08_01,3,123.0,2.5,-1
6495,6518,1705719,1705742,1278.5835350095294,1278.5992012865972,0.8705639388946453,0.03217047601750855,0.0011873063922100968,0.015666277067794,0.9444248272813555,34812,Kepler-409,270619260,14,Kepler,2022_08_01,4,125.0,2.5
,,,,,,,,,,-1,44149,Kepler-409,270619260,14,Kepler,2022_08_01,4,123.0,2.5,-1
489,496,1792220,1792227,1337.502048059985,1337.5068158544018,0.29042507094762837,0.013156524956868787,0.0012471036606895858,0.004767794416693505,0.7988314412755267,49958,Kepler-409,270619260,14,Kepler,2022_08_01,4,123.0,2.5
,,,,,,,,,,-1,44875,Kepler-409,270619260,15,Kepler,2022_08_01,5,123.0,2.5,-1
,,,,,,,,,,-1,35655,Kepler-409,270619260,15,Kepler,2022_08_01,5,123.0,2.5,-1
